InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
542555,STK937,Item STK937,3,2024-06-26 03:48:57.763862,16.98,10500,USA
551142,STK413,Item STK413,29,2024-06-26 03:50:17.763862,53.7,11042,India
550486,STK580,Item STK580,33,2024-06-26 03:56:03.763862,34.79,10344,Germany
C546792,STK227,Item STK227,-3,2024-06-26 04:18:06.763862,11.34,11848,Spain
548289,STK965,Item STK965,26,2024-06-26 04:32:39.763862,77.41,11943,Canada
540303,STK637,Item STK637,27,2024-06-26 04:49:18.763862,63.19,10228,Canada
541682,STK536,Item STK536,12,2024-06-26 04:57:48.763862,75.88,11198,Italy
538455,STK109,Item STK109,7,2024-06-26 05:09:00.763862,13.41,10061,USA
542990,STK905,Item STK905,25,2024-06-26 05:09:49.763862,8.27,11084,India
550136,STK777,Item STK777,34,2024-06-26 05:17:52.763862,96.15,10998,Germany
545005,STK540,Item STK540,41,2024-06-26 05:18:03.763862,24.64,10998,India
550732,STK229,Item STK229,21,2024-06-26 05:20:12.763862,65.69,10648,Germany
546319,STK762,Item STK762,40,2024-06-26 05:21:40.763862,71.15,10744,India
551185,STK344,Item STK344,11,2024-06-26 05:34:37.763862,9.0,11593,United Kingdom
541720,STK440,Item STK440,43,2024-06-26 05:44:40.763862,82.14,10687,Canada
C545532,STK280,Item STK280,-7,2024-06-26 05:51:10.763862,4.4,11885,Italy
539792,STK951,Item STK951,45,2024-06-26 05:58:10.763862,18.94,10487,India
541312,STK766,Item STK766,47,2024-06-26 05:59:44.763862,93.71,10448,Italy
547822,STK337,Item STK337,10,2024-06-26 06:03:06.763862,12.82,10065,United Kingdom
544589,STK922,Item STK922,3,2024-06-26 06:23:05.763862,81.14,11235,United Kingdom
C550698,STK792,Item STK792,-2,2024-06-26 06:40:48.763862,90.81,11866,France
540160,STK139,Item STK139,25,2024-06-26 06:50:35.763862,17.7,11999,France
544335,STK733,Item STK733,32,2024-06-26 06:51:37.763862,95.4,10647,India
544393,STK818,Item STK818,38,2024-06-26 07:03:02.763862,87.07,11629,United Kingdom
536774,STK996,Item STK996,21,2024-06-26 07:18:09.763862,51.97,10370,Canada
538189,STK341,Item STK341,32,2024-06-26 07:35:30.763862,79.08,11606,France
539590,STK455,Item STK455,42,2024-06-26 07:59:58.763862,71.26,10883,United Kingdom
537170,STK244,Item STK244,48,2024-06-26 08:04:07.763862,91.37,10107,United Kingdom
541829,STK838,Item STK838,33,2024-06-26 08:07:13.763862,11.43,11809,Canada
550845,STK608,Item STK608,26,2024-06-26 08:15:27.763862,33.0,10675,USA
542714,STK691,Item STK691,27,2024-06-26 08:20:41.763862,54.46,11472,Italy
541863,STK189,Item STK189,39,2024-06-26 08:21:27.763862,88.95,10272,Canada
539187,STK460,Item STK460,46,2024-06-26 08:37:23.763862,94.03,11468,Italy
C540538,STK307,Item STK307,-1,2024-06-26 08:48:37.763862,93.45,10786,Canada
544317,STK665,Item STK665,11,2024-06-26 08:51:54.763862,14.69,10611,India
541593,STK958,Item STK958,46,2024-06-26 09:05:52.763862,14.75,11766,Spain
540047,STK530,Item STK530,26,2024-06-26 09:15:37.763862,19.65,10056,Canada
540526,STK601,Item STK601,16,2024-06-26 09:18:38.763862,37.05,11406,USA
550726,STK470,Item STK470,22,2024-06-26 09:27:55.763862,22.11,11640,Italy
544742,STK811,Item STK811,10,2024-06-26 09:35:37.763862,29.44,10268,Canada
550136,STK450,Item STK450,34,2024-06-26 09:48:42.763862,28.98,10259,India
548796,STK253,Item STK253,36,2024-06-26 09:50:31.763862,82.62,11591,Spain
543750,STK470,Item STK470,14,2024-06-26 10:19:28.763862,30.18,11317,United Kingdom
549918,STK241,Item STK241,11,2024-06-26 10:21:13.763862,88.48,11412,Spain
551283,STK795,Item STK795,31,2024-06-26 10:48:28.763862,90.37,11360,India
549902,STK540,Item STK540,17,2024-06-26 11:09:05.763862,86.09,10301,Spain
547659,STK878,Item STK878,2,2024-06-26 11:22:16.763862,26.04,10349,Italy
C549293,STK789,Item STK789,-1,2024-06-26 11:23:21.763862,73.89,10474,Canada
549006,STK291,Item STK291,23,2024-06-26 11:31:58.763862,41.95,11949,Italy
548253,STK120,Item STK120,20,2024-06-26 11:38:24.763862,57.82,11561,USA
546273,STK616,Item STK616,22,2024-06-26 11:52:58.763862,14.16,11930,Germany
544944,STK775,Item STK775,17,2024-06-26 11:57:57.763862,17.89,10884,Canada
C543519,STK265,Item STK265,-15,2024-06-26 12:09:38.763862,3.7,11458,USA
537736,STK259,Item STK259,26,2024-06-26 12:14:44.763862,9.11,10786,United Kingdom
542461,STK886,Item STK886,16,2024-06-26 12:14:58.763862,50.14,10370,United Kingdom
536571,STK967,Item STK967,3,2024-06-26 12:15:39.763862,3.28,10406,Spain
544806,STK759,Item STK759,22,2024-06-26 13:00:32.763862,94.65,11567,USA
548608,STK783,Item STK783,34,2024-06-26 13:10:20.763862,89.67,10813,United Kingdom
549239,STK881,Item STK881,23,2024-06-26 13:28:55.763862,42.36,11053,France
541871,STK748,Item STK748,20,2024-06-26 13:36:24.763862,21.16,10099,Canada
538237,STK517,Item STK517,47,2024-06-26 14:02:40.763862,19.6,11951,United Kingdom
550369,STK843,Item STK843,40,2024-06-26 14:04:06.763862,75.55,11881,Spain
C539697,STK456,Item STK456,-1,2024-06-26 14:17:54.763862,10.66,10903,USA
545734,STK344,Item STK344,48,2024-06-26 14:32:53.763862,58.25,10372,Italy
537083,STK665,Item STK665,40,2024-06-26 14:44:14.763862,44.87,10927,France
536835,STK884,Item STK884,33,2024-06-26 14:49:02.763862,65.56,11836,Spain
543498,STK449,Item STK449,4,2024-06-26 14:54:17.763862,47.41,11613,USA
549856,STK621,Item STK621,10,2024-06-26 15:04:18.763862,77.33,11395,Canada
539563,STK624,Item STK624,45,2024-06-26 15:11:45.763862,97.37,11322,France
541951,STK789,Item STK789,2,2024-06-26 15:12:54.763862,14.2,10312,USA
541394,STK800,Item STK800,28,2024-06-26 15:24:04.763862,80.87,10906,Germany
536966,STK583,Item STK583,21,2024-06-26 15:35:16.763862,48.03,11573,USA
540909,STK229,Item STK229,11,2024-06-26 15:55:53.763862,2.48,10292,Canada
540418,STK636,Item STK636,44,2024-06-26 16:01:18.763862,23.87,11997,USA
550682,STK571,Item STK571,17,2024-06-26 16:09:18.763862,49.53,10846,United Kingdom
C548785,STK872,Item STK872,-2,2024-06-26 16:16:59.763862,28.34,11379,United Kingdom
543560,STK472,Item STK472,27,2024-06-26 16:17:55.763862,14.4,11130,United Kingdom
542161,STK263,Item STK263,13,2024-06-26 16:20:20.763862,25.03,10220,Germany
550049,STK880,Item STK880,45,2024-06-26 16:31:36.763862,26.77,10660,Germany
547916,STK177,Item STK177,39,2024-06-26 16:42:44.763862,28.15,10775,India
C547134,STK336,Item STK336,-6,2024-06-26 16:50:38.763862,14.83,10247,Italy
540371,STK280,Item STK280,11,2024-06-26 16:54:21.763862,28.5,10730,United Kingdom
548199,STK192,Item STK192,49,2024-06-26 17:06:25.763862,49.68,10643,USA
546314,STK494,Item STK494,33,2024-06-26 17:14:35.763862,89.21,11388,Canada
543426,STK840,Item STK840,29,2024-06-26 17:16:03.763862,36.43,10153,Spain
547910,STK299,Item STK299,9,2024-06-26 17:19:38.763862,49.52,10643,Italy
545165,STK350,Item STK350,2,2024-06-26 17:20:28.763862,9.26,11330,Spain
549478,STK660,Item STK660,35,2024-06-26 17:32:19.763862,56.58,10918,India
551063,STK316,Item STK316,48,2024-06-26 17:35:22.763862,61.45,11088,USA
537222,STK990,Item STK990,15,2024-06-26 17:38:09.763862,53.37,11469,India
C544676,STK400,Item STK400,-22,2024-06-26 17:39:01.763862,29.4,10126,United Kingdom
547339,STK222,Item STK222,16,2024-06-26 17:39:04.763862,80.12,11664,France
547118,STK689,Item STK689,43,2024-06-26 17:41:07.763862,72.66,11806,Italy
537058,STK958,Item STK958,38,2024-06-26 17:55:08.763862,80.78,10199,France
544374,STK484,Item STK484,22,2024-06-26 18:03:29.763862,9.34,11320,United Kingdom
539889,STK928,Item STK928,30,2024-06-26 18:08:28.763862,3.9,11236,France
C537336,STK216,Item STK216,-1,2024-06-26 18:16:36.763862,11.49,10542,Spain
C543670,STK424,Item STK424,-5,2024-06-26 18:31:12.763862,34.73,11187,United Kingdom
545248,STK515,Item STK515,47,2024-06-26 18:46:58.763862,4.01,10597,USA
547605,STK564,Item STK564,48,2024-06-26 18:47:03.763862,20.73,11868,USA
546001,STK862,Item STK862,10,2024-06-26 18:51:16.763862,58.83,11936,Canada
539867,STK856,Item STK856,7,2024-06-26 19:04:30.763862,9.55,10421,United Kingdom
547410,STK272,Item STK272,25,2024-06-26 19:17:52.763862,92.0,11044,USA
544447,STK913,Item STK913,38,2024-06-26 19:24:33.763862,31.03,11443,India
548178,STK400,Item STK400,23,2024-06-26 19:28:08.763862,50.49,10041,France
546557,STK491,Item STK491,30,2024-06-26 19:30:41.763862,5.73,10172,USA
548831,STK544,Item STK544,17,2024-06-26 20:25:01.763862,18.8,10109,Germany
539785,STK367,Item STK367,49,2024-06-26 20:34:59.763862,34.67,11157,USA
537320,STK297,Item STK297,1,2024-06-26 20:47:13.763862,75.12,10810,France
544000,STK809,Item STK809,33,2024-06-26 20:53:46.763862,80.06,10823,India
543020,STK959,Item STK959,8,2024-06-26 20:53:48.763862,36.55,10881,USA
542445,STK706,Item STK706,13,2024-06-26 20:56:42.763862,78.84,11178,India
549178,STK195,Item STK195,33,2024-06-26 20:58:13.763862,45.94,10833,Germany
542455,STK175,Item STK175,35,2024-06-26 21:02:16.763862,16.37,10612,India
548538,STK451,Item STK451,24,2024-06-26 21:06:35.763862,10.72,10333,Spain
537902,STK845,Item STK845,38,2024-06-26 21:12:39.763862,24.92,11954,Canada
C546991,STK814,Item STK814,-13,2024-06-26 21:14:03.763862,82.78,10003,USA
538810,STK461,Item STK461,40,2024-06-26 21:30:03.763862,89.83,11939,United Kingdom
546047,STK925,Item STK925,23,2024-06-26 21:31:00.763862,45.74,11544,India
538597,STK195,Item STK195,10,2024-06-26 21:33:54.763862,61.17,10211,Italy
548589,STK915,Item STK915,7,2024-06-26 21:38:05.763862,81.03,10488,France
C549402,STK139,Item STK139,-14,2024-06-26 21:43:41.763862,77.28,10423,United Kingdom
540765,STK309,Item STK309,24,2024-06-26 21:57:24.763862,14.76,11933,Italy
550809,STK563,Item STK563,14,2024-06-26 22:17:09.763862,26.35,11403,France
541114,STK308,Item STK308,24,2024-06-26 22:17:34.763862,83.54,10925,Spain
544082,STK323,Item STK323,42,2024-06-26 22:22:03.763862,92.03,11828,Germany
548584,STK446,Item STK446,15,2024-06-26 22:39:23.763862,75.68,10832,Italy
550928,STK191,Item STK191,33,2024-06-26 23:06:29.763862,90.7,11130,Italy
546753,STK138,Item STK138,10,2024-06-26 23:07:00.763862,39.5,10134,India
550204,STK232,Item STK232,14,2024-06-26 23:22:39.763862,3.11,11795,Spain
540335,STK748,Item STK748,13,2024-06-26 23:42:19.763862,42.36,10488,Germany
C545907,STK147,Item STK147,-12,2024-06-26 23:53:10.763862,66.24,11429,Germany
537089,STK934,Item STK934,18,2024-06-26 23:55:42.763862,89.12,10716,Spain
544687,STK333,Item STK333,46,2024-06-27 00:05:20.763862,48.92,10291,Canada
543909,STK824,Item STK824,13,2024-06-27 00:57:27.763862,0.71,11190,Germany
C550063,STK164,Item STK164,-1,2024-06-27 00:57:41.763862,36.37,11667,United Kingdom
C551340,STK382,Item STK382,-15,2024-06-27 01:14:30.763862,44.85,11032,Germany
545191,STK124,Item STK124,32,2024-06-27 01:28:40.763862,44.53,11603,France
550037,STK420,Item STK420,41,2024-06-27 01:32:21.763862,93.87,11244,France
541362,STK665,Item STK665,37,2024-06-27 01:32:38.763862,71.98,10094,USA
540398,STK640,Item STK640,49,2024-06-27 02:12:16.763862,55.87,11348,Germany
542240,STK710,Item STK710,31,2024-06-27 02:12:31.763862,79.56,11054,France
C546361,STK375,Item STK375,-8,2024-06-27 02:14:16.763862,94.01,10913,USA
539975,STK861,Item STK861,7,2024-06-27 02:36:04.763862,4.52,11775,Spain
537584,STK978,Item STK978,5,2024-06-27 02:38:40.763862,1.11,10560,Canada
541323,STK412,Item STK412,5,2024-06-27 02:39:07.763862,6.44,10754,USA
550153,STK235,Item STK235,12,2024-06-27 02:39:37.763862,2.09,10246,Germany
543087,STK101,Item STK101,21,2024-06-27 02:54:10.763862,95.06,10495,India
540531,STK914,Item STK914,9,2024-06-27 03:00:03.763862,56.2,11688,Canada
540862,STK208,Item STK208,22,2024-06-27 03:14:52.763862,77.49,11097,Spain
C542742,STK602,Item STK602,-3,2024-06-27 03:38:07.763862,54.62,11914,USA
539096,STK729,Item STK729,38,2024-06-27 03:46:04.763862,29.17,11514,Germany
551230,STK776,Item STK776,46,2024-06-27 03:54:53.763862,25.46,10604,France
549428,STK969,Item STK969,23,2024-06-27 03:55:10.763862,40.38,11016,Italy
548047,STK206,Item STK206,3,2024-06-27 04:19:20.763862,1.44,10914,USA
536954,STK534,Item STK534,20,2024-06-27 04:22:58.763862,81.07,11334,Germany
551346,STK232,Item STK232,15,2024-06-27 04:27:52.763862,47.29,10134,Canada
539657,STK316,Item STK316,5,2024-06-27 04:31:29.763862,10.8,10441,USA
538606,STK725,Item STK725,15,2024-06-27 04:36:32.763862,45.81,11222,Canada
550961,STK391,Item STK391,42,2024-06-27 04:58:59.763862,75.18,11949,Spain
C539373,STK741,Item STK741,-14,2024-06-27 05:01:42.763862,29.1,10706,France
540489,STK653,Item STK653,30,2024-06-27 05:08:39.763862,62.97,10630,France
547788,STK777,Item STK777,8,2024-06-27 05:10:42.763862,4.81,10088,Germany
550929,STK247,Item STK247,27,2024-06-27 05:16:52.763862,74.65,11975,USA
536898,STK564,Item STK564,12,2024-06-27 05:32:43.763862,8.6,10399,Italy
540206,STK238,Item STK238,45,2024-06-27 05:45:10.763862,78.03,11427,Canada
C544646,STK993,Item STK993,-23,2024-06-27 06:11:24.763862,11.44,10976,Italy
C539026,STK869,Item STK869,-5,2024-06-27 06:25:55.763862,46.36,10693,Canada
539461,STK352,Item STK352,34,2024-06-27 06:41:40.763862,6.91,10877,United Kingdom
543249,STK239,Item STK239,11,2024-06-27 06:56:14.763862,79.53,11763,USA
537047,STK852,Item STK852,4,2024-06-27 07:19:46.763862,89.49,11268,France
546316,STK941,Item STK941,20,2024-06-27 07:22:50.763862,36.5,10552,India
C538817,STK894,Item STK894,-15,2024-06-27 07:25:24.763862,5.46,11937,United Kingdom
537963,STK764,Item STK764,19,2024-06-27 07:32:58.763862,87.3,11911,USA
547020,STK128,Item STK128,43,2024-06-27 07:36:24.763862,44.77,10762,Italy
550081,STK290,Item STK290,29,2024-06-27 07:37:43.763862,40.56,10467,Germany
549518,STK954,Item STK954,7,2024-06-27 07:47:28.763862,33.86,10899,India
544583,STK930,Item STK930,31,2024-06-27 08:09:11.763862,7.32,10524,India
540568,STK300,Item STK300,36,2024-06-27 08:14:27.763862,77.11,10098,United Kingdom
C540976,STK693,Item STK693,-46,2024-06-27 08:38:42.763862,48.22,10936,Italy
539044,STK489,Item STK489,49,2024-06-27 08:55:36.763862,69.27,11069,Canada
543190,STK370,Item STK370,20,2024-06-27 09:06:24.763862,92.26,11567,France
545487,STK302,Item STK302,16,2024-06-27 09:36:00.763862,15.57,10496,United Kingdom
536960,STK654,Item STK654,4,2024-06-27 09:43:16.763862,80.57,10374,India
547903,STK155,Item STK155,46,2024-06-27 09:43:48.763862,11.73,11871,France
540334,STK883,Item STK883,24,2024-06-27 09:54:31.763862,28.82,10564,Canada
538024,STK771,Item STK771,4,2024-06-27 10:02:40.763862,55.75,11852,United Kingdom
545003,STK279,Item STK279,33,2024-06-27 10:24:03.763862,77.21,10878,France
549235,STK219,Item STK219,20,2024-06-27 10:30:16.763862,25.44,10973,France
544329,STK565,Item STK565,48,2024-06-27 10:32:28.763862,20.34,11552,Italy
541876,STK217,Item STK217,40,2024-06-27 10:34:19.763862,56.98,11292,United Kingdom
551008,STK746,Item STK746,23,2024-06-27 10:58:29.763862,18.44,11232,India
550574,STK539,Item STK539,22,2024-06-27 11:08:35.763862,97.25,11966,France
543958,STK506,Item STK506,7,2024-06-27 11:23:36.763862,14.57,11195,USA
538765,STK539,Item STK539,37,2024-06-27 11:50:15.763862,17.21,11098,Italy
541992,STK962,Item STK962,6,2024-06-27 12:19:10.763862,73.0,11633,Italy
541942,STK487,Item STK487,41,2024-06-27 12:29:34.763862,85.44,10487,Spain
545488,STK759,Item STK759,48,2024-06-27 12:46:23.763862,54.73,11647,USA
541404,STK500,Item STK500,39,2024-06-27 12:50:04.763862,39.24,10129,France
546579,STK537,Item STK537,49,2024-06-27 13:29:45.763862,29.22,11345,Italy
548120,STK864,Item STK864,1,2024-06-27 13:35:18.763862,28.9,10281,Italy
550052,STK556,Item STK556,6,2024-06-27 13:38:37.763862,80.89,10372,United Kingdom
549538,STK430,Item STK430,14,2024-06-27 13:46:33.763862,9.6,11043,France
550155,STK273,Item STK273,11,2024-06-27 13:47:26.763862,8.23,10933,France
C539639,STK574,Item STK574,-14,2024-06-27 13:52:10.763862,60.0,11440,Canada
538401,STK626,Item STK626,32,2024-06-27 14:02:35.763862,52.73,10503,France
543327,STK414,Item STK414,15,2024-06-27 14:04:20.763862,16.4,11718,France
550216,STK121,Item STK121,9,2024-06-27 14:16:13.763862,75.94,10326,Italy
550876,STK730,Item STK730,36,2024-06-27 14:22:07.763862,11.74,10961,Spain
542355,STK974,Item STK974,27,2024-06-27 14:25:19.763862,4.29,11841,Canada
543072,STK850,Item STK850,40,2024-06-27 14:27:45.763862,88.09,11880,United Kingdom
540224,STK485,Item STK485,7,2024-06-27 14:44:26.763862,51.48,10498,USA
547988,STK145,Item STK145,16,2024-06-27 14:52:39.763862,38.54,11983,Germany
C538472,STK763,Item STK763,-28,2024-06-27 15:50:53.763862,61.59,10756,Spain
536716,STK208,Item STK208,26,2024-06-27 15:52:37.763862,12.16,10086,Germany
549958,STK895,Item STK895,16,2024-06-27 16:13:57.763862,67.84,11365,Canada
551050,STK148,Item STK148,15,2024-06-27 16:33:59.763862,50.91,11424,Germany
537274,STK350,Item STK350,21,2024-06-27 16:34:23.763862,42.85,11427,France
549138,STK981,Item STK981,3,2024-06-27 16:41:46.763862,17.49,11072,France
550502,STK232,Item STK232,13,2024-06-27 16:46:44.763862,5.43,10700,Spain
538388,STK470,Item STK470,48,2024-06-27 16:49:31.763862,22.25,11312,USA
545926,STK992,Item STK992,26,2024-06-27 17:01:28.763862,14.28,10737,Germany
537680,STK828,Item STK828,24,2024-06-27 17:31:53.763862,45.79,10616,USA
538816,STK488,Item STK488,33,2024-06-27 17:41:54.763862,20.46,10918,Canada
543288,STK848,Item STK848,25,2024-06-27 17:42:25.763862,34.79,11434,USA
542014,STK246,Item STK246,12,2024-06-27 17:57:55.763862,37.34,10412,Spain
542142,STK818,Item STK818,24,2024-06-27 18:01:58.763862,21.42,10365,Germany
543024,STK305,Item STK305,9,2024-06-27 18:05:44.763862,81.83,10120,United Kingdom
550105,STK542,Item STK542,35,2024-06-27 18:37:45.763862,33.78,10489,France
541183,STK578,Item STK578,49,2024-06-27 18:41:22.763862,25.89,11845,Germany
550812,STK891,Item STK891,42,2024-06-27 18:56:28.763862,69.82,10264,Italy
548061,STK305,Item STK305,11,2024-06-27 19:03:26.763862,80.03,11041,Canada
547578,STK559,Item STK559,14,2024-06-27 19:37:41.763862,71.02,10310,United Kingdom
546677,STK603,Item STK603,39,2024-06-27 19:45:54.763862,14.59,10355,Canada
541525,STK848,Item STK848,7,2024-06-27 20:01:55.763862,56.63,10776,France
546092,STK446,Item STK446,38,2024-06-27 20:28:25.763862,2.65,10949,India
538177,STK519,Item STK519,49,2024-06-27 20:43:48.763862,40.34,11614,Italy
540553,STK263,Item STK263,30,2024-06-27 20:44:08.763862,89.28,10011,India
551006,STK425,Item STK425,24,2024-06-27 21:07:40.763862,6.61,10640,USA
C537667,STK580,Item STK580,-10,2024-06-27 21:09:20.763862,36.5,11137,France
538615,STK600,Item STK600,13,2024-06-27 21:20:38.763862,85.86,10891,United Kingdom
548355,STK399,Item STK399,46,2024-06-27 21:26:17.763862,66.02,11909,India
542341,STK413,Item STK413,46,2024-06-27 21:32:09.763862,1.11,11122,Spain
550589,STK833,Item STK833,23,2024-06-27 21:47:26.763862,17.35,11385,Canada
540945,STK441,Item STK441,3,2024-06-27 21:54:17.763862,59.36,11838,Germany
544158,STK272,Item STK272,37,2024-06-27 22:12:35.763862,0.78,10120,France
550836,STK533,Item STK533,28,2024-06-27 22:30:39.763862,4.45,10003,Germany
C537111,STK179,Item STK179,-17,2024-06-27 22:51:46.763862,15.83,10421,France
C544382,STK969,Item STK969,-9,2024-06-27 22:59:02.763862,76.53,11110,France
C550505,STK231,Item STK231,-29,2024-06-27 23:26:30.763862,15.42,10043,Canada
544909,STK726,Item STK726,13,2024-06-27 23:35:10.763862,84.02,10606,Spain
548361,STK565,Item STK565,3,2024-06-27 23:51:40.763862,4.19,11012,Italy
545389,STK256,Item STK256,18,2024-06-28 00:00:09.763862,32.26,11926,France
542777,STK676,Item STK676,36,2024-06-28 00:12:01.763862,32.77,11854,United Kingdom
547047,STK457,Item STK457,32,2024-06-28 00:17:19.763862,20.35,10656,France
538161,STK610,Item STK610,11,2024-06-28 00:18:16.763862,75.73,10507,France
544488,STK741,Item STK741,1,2024-06-28 00:27:42.763862,14.43,11289,India
550057,STK394,Item STK394,25,2024-06-28 00:33:10.763862,79.63,11627,Germany
545961,STK876,Item STK876,39,2024-06-28 00:37:53.763862,52.73,10726,USA
537742,STK863,Item STK863,5,2024-06-28 00:49:37.763862,86.66,11447,France
541552,STK215,Item STK215,3,2024-06-28 01:00:26.763862,37.91,10024,Spain
542642,STK602,Item STK602,15,2024-06-28 01:13:53.763862,52.3,11985,Canada
536598,STK952,Item STK952,18,2024-06-28 01:18:20.763862,12.85,10862,United Kingdom
550345,STK523,Item STK523,29,2024-06-28 01:22:39.763862,13.57,10800,USA
C543445,STK908,Item STK908,-40,2024-06-28 01:35:55.763862,48.55,10458,France
C544297,STK976,Item STK976,-14,2024-06-28 01:40:27.763862,58.57,10727,United Kingdom
543686,STK543,Item STK543,5,2024-06-28 01:49:04.763862,77.89,10169,France
